Event Count,location,Event duration,Latitude,Longitude,Cluster
768,"{'latitude': 20.4889126, 'longitude': 86.2877501}",617.0,20.4889126,86.2877501,0
769,"{'latitude': 19.1178581, 'longitude': 82.7446864}",456.0,19.1178581,82.7446864,2
770,"{'latitude': 18.8166325, 'longitude': 82.7123489}",377.334,18.8166325,82.7123489,2
771,"{'latitude': 19.141836666666666, 'longitude': 82.32510666666667}",632.889,19.141836666666666,82.32510666666667,2
772,"{'latitude': 19.685076666666667, 'longitude': 82.51683}",377.334,19.685076666666667,82.51683,2
773,"{'latitude': 20.7283673, 'longitude': 85.9476565}",554.0,20.7283673,85.9476565,0
774,"{'latitude': 21.4943577, 'longitude': 83.9857964}",916.724,21.4943577,83.9857964,1
775,"{'latitude': 22.1171843, 'longitude': 84.0599201}",647.913,22.1171843,84.0599201,1
776,"{'latitude': 20.0959745, 'longitude': 82.6467029}",1293.665,20.0959745,82.6467029,2
777,"{'latitude': 21.0142855, 'longitude': 84.208437}",375.5,21.0142855,84.208437,1
778,"{'latitude': 21.407495, 'longitude': 86.4702}",728.087,21.407495,86.4702,0
779,"{'latitude': 21.0010685, 'longitude': 83.0768446}",940.715,21.0010685,83.0768446,1
780,"{'latitude': 21.8776555, 'longitude': 85.8531036}",317.419,21.8776555,85.8531036,0
781,"{'latitude': 21.8757439, 'longitude': 85.9685757}",475.917,21.8757439,85.9685757,0
782,"{'latitude': 19.000883333333334, 'longitude': 83.80238}",363.219,19.000883333333334,83.80238,2
783,"{'latitude': 20.6800511, 'longitude': 86.7784923}",481.0,20.6800511,86.7784923,0
784,"{'latitude': 21.7517677, 'longitude': 87.1026131}",313.502,21.7517677,87.1026131,0
785,"{'latitude': 20.7929539, 'longitude': 83.2664903}",305.583,20.7929539,83.2664903,1
786,"{'latitude': 19.35895, 'longitude': 82.17258333333334}",354.778,19.35895,82.17258333333334,2
787,"{'latitude': 21.0910641, 'longitude': 85.2831771}",327.0,21.0910641,85.2831771,0
788,"{'latitude': 18.55204, 'longitude': 82.20620166666667}",507.111,18.55204,82.20620166666667,2
789,"{'latitude': 20.7147165, 'longitude': 83.2109101}",758.48,20.7147165,83.2109101,1
790,"{'latitude': 20.4340701, 'longitude': 85.76943}",599.834,20.4340701,85.76943,0
791,"{'latitude': 21.7983066, 'longitude': 86.6627449}",380.249,21.7983066,86.6627449,0
792,"{'latitude': 22.0812791, 'longitude': 86.5099174}",618.585,22.0812791,86.5099174,0
793,"{'latitude': 21.5871, 'longitude': 86.94605166666666}",855.411,21.5871,86.94605166666666,0
794,"{'latitude': 18.356728333333333, 'longitude': 81.90014333333333}",404.889,18.356728333333333,81.90014333333333,2
795,"{'latitude': 19.4113543, 'longitude': 82.6350372}",451.111,19.4113543,82.6350372,2
796,"{'latitude': 21.9659738, 'longitude': 87.1770869}",452.999,21.9659738,87.1770869,0
797,"{'latitude': 21.9136717, 'longitude': 84.3882103}",305.749,21.9136717,84.3882103,1
798,"{'latitude': 19.3412824, 'longitude': 82.5139492}",638.778,19.3412824,82.5139492,2
799,"{'latitude': 20.7429789, 'longitude': 83.2539043}",524.0,20.7429789,83.2539043,1
800,"{'latitude': 19.2383234, 'longitude': 82.7896301}",426.333,19.2383234,82.7896301,2
801,"{'latitude': 20.3685229, 'longitude': 86.6816507}",390.913,20.3685229,86.6816507,0
802,"{'latitude': 21.0016653, 'longitude': 83.0613286}",456.0,21.0016653,83.0613286,1
803,"{'latitude': 18.361091666666667, 'longitude': 81.91366833333333}",825.555,18.361091666666667,81.91366833333333,2
804,"{'latitude': 20.0998843, 'longitude': 86.4464597}",331.668,20.0998843,86.4464597,0
805,"{'latitude': 19.9045518, 'longitude': 83.161519}",1055.89,19.9045518,83.161519,2
806,"{'latitude': 22.1415678, 'longitude': 86.2349171}",436.162,22.1415678,86.2349171,0
807,"{'latitude': 20.2452925, 'longitude': 82.5737843}",555.0,20.2452925,82.5737843,2
808,"{'latitude': 21.0717741, 'longitude': 84.3402833}",406.587,21.0717741,84.3402833,1
809,"{'latitude': 21.1009234, 'longitude': 82.6952379}",330.666,21.1009234,82.6952379,1
810,"{'latitude': 20.042298333333335, 'longitude': 81.92217333333333}",467.778,20.042298333333335,81.92217333333333,2
811,"{'latitude': 19.3408505, 'longitude': 82.5143273}",342.0,19.3408505,82.5143273,2
812,"{'latitude': 18.729585, 'longitude': 82.13941833333334}",316.445,18.729585,82.13941833333334,2
813,"{'latitude': 18.072763333333334, 'longitude': 81.74974666666667}",428.445,18.072763333333334,81.74974666666667,2
814,"{'latitude': 21.784121666666667, 'longitude': 84.58435166666666}",2025.556,21.784121666666667,84.58435166666666,1
815,"{'latitude': 19.5201804, 'longitude': 82.8676223}",359.667,19.5201804,82.8676223,2
816,"{'latitude': 20.8379821, 'longitude': 83.4680109}",338.751,20.8379821,83.4680109,1
817,"{'latitude': 19.156915, 'longitude': 82.21895166666667}",347.889,19.156915,82.21895166666667,2
818,"{'latitude': 22.1150615, 'longitude': 86.4064845}",340.668,22.1150615,86.4064845,0
819,"{'latitude': 20.5700062, 'longitude': 85.8924563}",341.411,20.5700062,85.8924563,0
820,"{'latitude': 19.2337616, 'longitude': 82.7911398}",364.556,19.2337616,82.7911398,2
821,"{'latitude': 20.8190622, 'longitude': 86.2003202}",350.0,20.8190622,86.2003202,0
822,"{'latitude': 21.4959227, 'longitude': 83.9844181}",1086.564,21.4959227,83.9844181,1
823,"{'latitude': 18.638065, 'longitude': 81.903835}",489.444,18.638065,81.903835,2
824,"{'latitude': 21.6663041, 'longitude': 83.6124632}",664.251,21.6663041,83.6124632,1
825,"{'latitude': 20.7079391, 'longitude': 83.1321545}",517.864,20.7079391,83.1321545,1
826,"{'latitude': 21.1925358, 'longitude': 86.5236208}",379.257,21.1925358,86.5236208,0
827,"{'latitude': 20.6636926, 'longitude': 85.5240555}",505.664,20.6636926,85.5240555,0
828,"{'latitude': 21.2466838, 'longitude': 83.7066464}",1040.0,21.2466838,83.7066464,1
829,"{'latitude': 21.1241286, 'longitude': 82.6739042}",365.586,21.1241286,82.6739042,1
830,"{'latitude': 21.0948859, 'longitude': 86.5800066}",319.67,21.0948859,86.5800066,0
831,"{'latitude': 19.391101666666668, 'longitude': 82.26988166666666}",422.556,19.391101666666668,82.26988166666666,2
832,"{'latitude': 22.1812251, 'longitude': 86.6468678}",503.0,22.1812251,86.6468678,0
833,"{'latitude': 21.3600534, 'longitude': 83.7836128}",327.081,21.3600534,83.7836128,1
834,"{'latitude': 18.6523261, 'longitude': 83.0522077}",359.667,18.6523261,83.0522077,2
835,"{'latitude': 20.5628034, 'longitude': 82.643612}",404.889,20.5628034,82.643612,1
836,"{'latitude': 20.0418385, 'longitude': 82.4862018}",627.5,20.0418385,82.4862018,2
837,"{'latitude': 21.8421019, 'longitude': 86.6808817}",652.087,21.8421019,86.6808817,0
838,"{'latitude': 20.7157028, 'longitude': 86.5810764}",330.506,20.7157028,86.5810764,0
839,"{'latitude': 21.4958505, 'longitude': 83.9843577}",335.548,21.4958505,83.9843577,1
840,"{'latitude': 19.599705, 'longitude': 82.25393833333334}",347.889,19.599705,82.25393833333334,2
841,"{'latitude': 21.769146666666668, 'longitude': 86.846185}",504.0,21.769146666666668,86.846185,0
842,"{'latitude': 18.694211666666668, 'longitude': 83.006205}",320.334,18.694211666666668,83.006205,2
843,"{'latitude': 22.1811033, 'longitude': 86.646914}",451.0,22.1811033,86.646914,0
844,"{'latitude': 19.388231666666666, 'longitude': 82.267575}",399.0,19.388231666666666,82.267575,2
845,"{'latitude': 20.6601349, 'longitude': 86.8635232}",323.995,20.6601349,86.8635232,0
846,"{'latitude': 19.1623739, 'longitude': 82.7068228}",389.112,19.1623739,82.7068228,2
847,"{'latitude': 20.5027833, 'longitude': 82.6715469}",916.749,20.5027833,82.6715469,1
848,"{'latitude': 20.8061141, 'longitude': 86.2580183}",320.253,20.8061141,86.2580183,0
849,"{'latitude': 21.6586266, 'longitude': 86.4983303}",1180.755,21.6586266,86.4983303,0
850,"{'latitude': 20.0959553, 'longitude': 82.6466928}",697.996,20.0959553,82.6466928,2
851,"{'latitude': 19.340856666666667, 'longitude': 82.51433666666667}",1311.0,19.340856666666667,82.51433666666667,2
852,"{'latitude': 20.1048737, 'longitude': 86.357683}",330.494,20.1048737,86.357683,0
853,"{'latitude': 21.531595, 'longitude': 86.6533046}",473.834,21.531595,86.6533046,0
854,"{'latitude': 20.8986052, 'longitude': 83.6051281}",382.164,20.8986052,83.6051281,1
855,"{'latitude': 18.364678333333334, 'longitude': 81.89221833333333}",1778.778,18.364678333333334,81.89221833333333,2
856,"{'latitude': 18.3610546, 'longitude': 81.8901738}",374.952,18.3610546,81.8901738,2
857,"{'latitude': 22.277962, 'longitude': 86.0699996}",320.581,22.277962,86.0699996,0
858,"{'latitude': 20.5643818, 'longitude': 85.7828809}",943.0,20.5643818,85.7828809,0
859,"{'latitude': 21.8467751, 'longitude': 85.8459936}",733.0,21.8467751,85.8459936,0
860,"{'latitude': 21.1227133, 'longitude': 85.929384}",478.25,21.1227133,85.929384,0
861,"{'latitude': 19.167833333333334, 'longitude': 83.40830833333334}",500.222,19.167833333333334,83.40830833333334,2
862,"{'latitude': 21.990392, 'longitude': 86.0047093}",380.0,21.990392,86.0047093,0
863,"{'latitude': 20.8971693, 'longitude': 86.5434554}",340.253,20.8971693,86.5434554,0
864,"{'latitude': 21.515018333333334, 'longitude': 86.53555833333333}",350.913,21.515018333333334,86.53555833333333,0
865,"{'latitude': 20.7005993, 'longitude': 86.1353076}",615.5,20.7005993,86.1353076,0
866,"{'latitude': 21.3308365, 'longitude': 84.3493456}",337.0,21.3308365,84.3493456,1
867,"{'latitude': 20.5451837, 'longitude': 86.6509139}",534.332,20.5451837,86.6509139,0
868,"{'latitude': 21.1861755, 'longitude': 84.0376334}",354.67,21.1861755,84.0376334,1
869,"{'latitude': 20.700726500000002, 'longitude': 86.1336545}",834.913,20.700726500000002,86.1336545,0
870,"{'latitude': 20.4862813, 'longitude': 82.6705251}",387.753,20.4862813,82.6705251,1
871,"{'latitude': 20.5708106, 'longitude': 85.8924796}",431.162,20.5708106,85.8924796,0
872,"{'latitude': 20.0981866, 'longitude': 82.6303476}",346.668,20.0981866,82.6303476,2
873,"{'latitude': 20.7218575, 'longitude': 86.743479}",702.332,20.7218575,86.743479,0
874,"{'latitude': 20.7295239, 'longitude': 85.2363886}",318.581,20.7295239,85.2363886,0
875,"{'latitude': 19.2236, 'longitude': 82.27600333333334}",347.889,19.2236,82.27600333333334,2
876,"{'latitude': 18.8661895, 'longitude': 82.5703825}",363.66,18.8661895,82.5703825,2
877,"{'latitude': 20.7010683, 'longitude': 86.1338438}",449.17,20.7010683,86.1338438,0
878,"{'latitude': 20.3869491, 'longitude': 86.1108926}",566.415,20.3869491,86.1108926,0
879,"{'latitude': 18.9592466, 'longitude': 84.2246525}",389.112,18.9592466,84.2246525,2
880,"{'latitude': 21.8464572, 'longitude': 84.4927933}",358.085,21.8464572,84.4927933,1
881,"{'latitude': 19.3500132, 'longitude': 83.361338}",1322.778,19.3500132,83.361338,2
882,"{'latitude': 20.484064, 'longitude': 86.4211212}",370.494,20.484064,86.4211212,0
883,"{'latitude': 20.2956508, 'longitude': 82.6412882}",398.5,20.2956508,82.6412882,2
884,"{'latitude': 20.989481, 'longitude': 85.6732563}",629.577,20.989481,85.6732563,0
885,"{'latitude': 20.2940456, 'longitude': 82.5144351}",342.004,20.2940456,82.5144351,2
886,"{'latitude': 20.4900356, 'longitude': 83.412503}",390.0,20.4900356,83.412503,1
887,"{'latitude': 22.4434729, 'longitude': 86.0745128}",564.581,22.4434729,86.0745128,0
888,"{'latitude': 21.5148572, 'longitude': 86.5355547}",302.165,21.5148572,86.5355547,0
889,"{'latitude': 19.597238333333333, 'longitude': 83.88092333333333}",326.223,19.597238333333333,83.88092333333333,2
890,"{'latitude': 20.5889307, 'longitude': 82.9709327}",422.484,20.5889307,82.9709327,1
891,"{'latitude': 21.514996666666665, 'longitude': 86.53559333333334}",311.17,21.514996666666665,86.53559333333334,0
892,"{'latitude': 20.6343862, 'longitude': 86.0354352}",337.747,20.6343862,86.0354352,0
893,"{'latitude': 21.4034842, 'longitude': 83.6779255}",707.0,21.4034842,83.6779255,1
894,"{'latitude': 21.52008, 'longitude': 86.15561333333333}",391.0,21.52008,86.15561333333333,0
895,"{'latitude': 21.92225, 'longitude': 86.74021833333333}",434.917,21.92225,86.74021833333333,0
896,"{'latitude': 20.7350451, 'longitude': 86.7493186}",351.834,20.7350451,86.7493186,0
897,"{'latitude': 20.7902592, 'longitude': 85.7612327}",316.419,20.7902592,85.7612327,0
898,"{'latitude': 21.8213782, 'longitude': 83.8537743}",370.0,21.8213782,83.8537743,1
899,"{'latitude': 19.203876666666666, 'longitude': 82.21489166666667}",342.0,19.203876666666666,82.21489166666667,2
900,"{'latitude': 21.8459795, 'longitude': 86.0160825}",441.245,21.8459795,86.0160825,0
901,"{'latitude': 21.5407751, 'longitude': 86.218752}",340.751,21.5407751,86.218752,0
902,"{'latitude': 22.1148708, 'longitude': 84.0481817}",764.087,22.1148708,84.0481817,1
903,"{'latitude': 22.3342842, 'longitude': 86.2726886}",390.838,22.3342842,86.2726886,0
904,"{'latitude': 19.639746666666667, 'longitude': 82.39778833333334}",393.111,19.639746666666667,82.39778833333334,2
905,"{'latitude': 19.9067279, 'longitude': 83.1613004}",439.376,19.9067279,83.1613004,2
906,"{'latitude': 21.514856666666667, 'longitude': 86.53560333333333}",933.0,21.514856666666667,86.53560333333333,0
907,"{'latitude': 20.5675237, 'longitude': 85.9504211}",563.419,20.5675237,85.9504211,0
908,"{'latitude': 22.2866357, 'longitude': 86.0308698}",421.498,22.2866357,86.0308698,0
909,"{'latitude': 21.514658333333333, 'longitude': 86.53546666666666}",336.253,21.514658333333333,86.53546666666666,0
910,"{'latitude': 20.9411372, 'longitude': 85.4118346}",421.0,20.9411372,85.4118346,0
911,"{'latitude': 20.9413314, 'longitude': 85.4112512}",372.913,20.9413314,85.4112512,0
912,"{'latitude': 21.5203994, 'longitude': 86.1565918}",389.0,21.5203994,86.1565918,0
913,"{'latitude': 21.51488, 'longitude': 86.53557333333333}",354.494,21.51488,86.53557333333333,0
914,"{'latitude': 20.6392106, 'longitude': 82.6152056}",353.668,20.6392106,82.6152056,1
915,"{'latitude': 20.6393071, 'longitude': 82.6152018}",339.251,20.6393071,82.6152018,1
916,"{'latitude': 18.361071666666668, 'longitude': 81.91366166666667}",491.334,18.361071666666668,81.91366166666667,2
917,"{'latitude': 18.383215, 'longitude': 81.82393666666667}",450.223,18.383215,81.82393666666667,2
918,"{'latitude': 19.20395, 'longitude': 82.21495166666666}",306.666,19.20395,82.21495166666666,2
919,"{'latitude': 19.197, 'longitude': 82.71797666666667}",324.333,19.197,82.71797666666667,2
920,"{'latitude': 20.2782175, 'longitude': 82.5770979}",390.419,20.2782175,82.5770979,2
921,"{'latitude': 21.549596, 'longitude': 86.9389742}",382.332,21.549596,86.9389742,0
922,"{'latitude': 20.3024632, 'longitude': 86.4059232}",454.332,20.3024632,86.4059232,0
923,"{'latitude': 21.1684144, 'longitude': 83.7521897}",313.0,21.1684144,83.7521897,1
924,"{'latitude': 21.8456995, 'longitude': 86.0166102}",371.75,21.8456995,86.0166102,0
925,"{'latitude': 20.2531374, 'longitude': 86.1417899}",415.336,20.2531374,86.1417899,0
926,"{'latitude': 21.0018653, 'longitude': 83.064245}",445.828,21.0018653,83.064245,1
927,"{'latitude': 21.4641551, 'longitude': 86.8778836}",534.332,21.4641551,86.8778836,0
928,"{'latitude': 19.7290952, 'longitude': 82.1895634}",471.777,19.7290952,82.1895634,2
929,"{'latitude': 20.3458472, 'longitude': 86.0389329}",330.668,20.3458472,86.0389329,0
930,"{'latitude': 21.003298, 'longitude': 83.7786145}",300.75,21.003298,83.7786145,1
931,"{'latitude': 20.2545685, 'longitude': 86.2152413}",431.17,20.2545685,86.2152413,0
932,"{'latitude': 21.9541879, 'longitude': 86.0685083}",337.164,21.9541879,86.0685083,0
933,"{'latitude': 21.7749392, 'longitude': 85.9270709}",628.0,21.7749392,85.9270709,0
934,"{'latitude': 19.6386998, 'longitude': 83.510496}",336.665,19.6386998,83.510496,2
935,"{'latitude': 19.5144181, 'longitude': 83.5061373}",397.665,19.5144181,83.5061373,2
936,"{'latitude': 19.6243227, 'longitude': 83.4926134}",347.889,19.6243227,83.4926134,2
937,"{'latitude': 20.8911054, 'longitude': 85.323273}",370.0,20.8911054,85.323273,0
938,"{'latitude': 20.8518697, 'longitude': 86.5000888}",411.502,20.8518697,86.5000888,0
939,"{'latitude': 19.5183455, 'longitude': 83.5067349}",564.111,19.5183455,83.5067349,2
940,"{'latitude': 20.4337973, 'longitude': 86.4934749}",874.257,20.4337973,86.4934749,0
941,"{'latitude': 19.2462555, 'longitude': 83.420903}",312.555,19.2462555,83.420903,2
942,"{'latitude': 21.234603, 'longitude': 84.7059754}",377.5,21.234603,84.7059754,1
943,"{'latitude': 21.5148781, 'longitude': 86.5356257}",692.581,21.5148781,86.5356257,0
944,"{'latitude': 20.1143654, 'longitude': 86.0753874}",351.328,20.1143654,86.0753874,0
945,"{'latitude': 21.1258579, 'longitude': 83.8450653}",322.417,21.1258579,83.8450653,1
946,"{'latitude': 21.6854619, 'longitude': 87.4152466}",421.585,21.6854619,87.4152466,0
947,"{'latitude': 21.5200421, 'longitude': 86.1555459}",346.17,21.5200421,86.1555459,0
948,"{'latitude': 21.2931216, 'longitude': 86.6889508}",327.087,21.2931216,86.6889508,0
949,"{'latitude': 20.8520646, 'longitude': 83.8595422}",314.932,20.8520646,83.8595422,1
950,"{'latitude': 21.6853386, 'longitude': 87.4152358}",424.0,21.6853386,87.4152358,0
951,"{'latitude': 21.0630796, 'longitude': 85.5739763}",326.336,21.0630796,85.5739763,0
952,"{'latitude': 22.0891081, 'longitude': 86.1118229}",320.087,22.0891081,86.1118229,0
953,"{'latitude': 21.8430242, 'longitude': 86.94574420000001}",452.75,21.8430242,86.94574420000001,0
954,"{'latitude': 20.4792541, 'longitude': 86.1069679}",1407.0,20.4792541,86.1069679,0
955,"{'latitude': 18.5522905, 'longitude': 82.2067589}",513.0,18.5522905,82.2067589,2
956,"{'latitude': 21.5360762, 'longitude': 84.3984473}",350.336,21.5360762,84.3984473,1
957,"{'latitude': 19.142131666666668, 'longitude': 82.32061166666666}",444.222,19.142131666666668,82.32061166666666,2
958,"{'latitude': 21.2826101, 'longitude': 86.4650969}",473.834,21.2826101,86.4650969,0
959,"{'latitude': 20.7693706, 'longitude': 86.1528038}",357.416,20.7693706,86.1528038,0
960,"{'latitude': 19.5183019, 'longitude': 83.5066684}",366.0,19.5183019,83.5066684,2
961,"{'latitude': 21.725692, 'longitude': 86.7404894}",620.0,21.725692,86.7404894,0
962,"{'latitude': 21.5209028, 'longitude': 86.15632}",317.083,21.5209028,86.15632,0
963,"{'latitude': 20.8193163, 'longitude': 86.2015731}",392.25,20.8193163,86.2015731,0
964,"{'latitude': 21.9272615, 'longitude': 85.8347696}",309.665,21.9272615,85.8347696,0
965,"{'latitude': 20.8188516, 'longitude': 86.200139}",306.166,20.8188516,86.200139,0
966,"{'latitude': 21.9272215, 'longitude': 85.8349957}",332.328,21.9272215,85.8349957,0
967,"{'latitude': 19.5578713, 'longitude': 82.8628378}",316.731,19.5578713,82.8628378,2
968,"{'latitude': 22.3985133, 'longitude': 84.9352542}",325.165,22.3985133,84.9352542,0
969,"{'latitude': 19.6241817, 'longitude': 83.4925737}",355.664,19.6241817,83.4925737,2
970,"{'latitude': 22.5204279, 'longitude': 86.0805913}",462.747,22.5204279,86.0805913,0
971,"{'latitude': 19.717296666666666, 'longitude': 82.37098333333333}",548.334,19.717296666666666,82.37098333333333,2
972,"{'latitude': 20.2479953, 'longitude': 82.5773469}",317.503,20.2479953,82.5773469,2
973,"{'latitude': 22.2136884, 'longitude': 86.2867548}",564.581,22.2136884,86.2867548,0
974,"{'latitude': 22.213623, 'longitude': 86.2869335}",370.0,22.213623,86.2869335,0
975,"{'latitude': 20.7081708, 'longitude': 83.1323109}",2810.036,20.7081708,83.1323109,1
976,"{'latitude': 20.3215125, 'longitude': 86.5211546}",349.672,20.3215125,86.5211546,0
977,"{'latitude': 22.2778709, 'longitude': 86.0703064}",618.0,22.2778709,86.0703064,0
978,"{'latitude': 19.355393333333332, 'longitude': 83.11840833333333}",421.556,19.355393333333332,83.11840833333333,2
979,"{'latitude': 19.483208333333334, 'longitude': 82.80647}",359.667,19.483208333333334,82.80647,2
980,"{'latitude': 18.8122973, 'longitude': 82.71154}",563.111,18.8122973,82.71154,2
981,"{'latitude': 18.069168333333334, 'longitude': 81.74692833333333}",371.445,18.069168333333334,81.74692833333333,2
982,"{'latitude': 21.0623601, 'longitude': 82.7920582}",338.251,21.0623601,82.7920582,1
983,"{'latitude': 20.4679056, 'longitude': 82.920951}",780.824,20.4679056,82.920951,1
984,"{'latitude': 21.2807781, 'longitude': 86.4616669}",317.336,21.2807781,86.4616669,0
985,"{'latitude': 20.7637606, 'longitude': 85.4201884}",307.498,20.7637606,85.4201884,0
986,"{'latitude': 21.761796, 'longitude': 83.7730715}",1394.0,21.761796,83.7730715,1
987,"{'latitude': 19.849075, 'longitude': 82.49134833333333}",320.334,19.849075,82.49134833333333,2
988,"{'latitude': 20.7264951, 'longitude': 83.6708593}",440.083,20.7264951,83.6708593,1
989,"{'latitude': 22.0866213, 'longitude': 86.1139882}",400.747,22.0866213,86.1139882,0
990,"{'latitude': 21.4732096, 'longitude': 83.5392533}",406.0,21.4732096,83.5392533,1
991,"{'latitude': 18.068851666666667, 'longitude': 81.74685166666667}",748.356,18.068851666666667,81.74685166666667,2
992,"{'latitude': 18.102088333333334, 'longitude': 81.773315}",603.444,18.102088333333334,81.773315,2
993,"{'latitude': 21.736008333333334, 'longitude': 86.85131666666666}",340.253,21.736008333333334,86.85131666666666,0
994,"{'latitude': 20.8949039, 'longitude': 85.8135375}",379.921,20.8949039,85.8135375,0
995,"{'latitude': 18.5576157, 'longitude': 82.2208192}",432.444,18.5576157,82.2208192,2
996,"{'latitude': 18.5576032, 'longitude': 82.2208713}",363.666,18.5576032,82.2208713,2
997,"{'latitude': 21.6852951, 'longitude': 87.415334}",318.087,21.6852951,87.415334,0
998,"{'latitude': 21.5196182, 'longitude': 86.8832809}",340.917,21.5196182,86.8832809,0
999,"{'latitude': 20.7264598, 'longitude': 83.6708233}",407.0,20.7264598,83.6708233,1
1000,"{'latitude': 18.0688849, 'longitude': 81.7468194}",432.444,18.0688849,81.7468194,2
1001,"{'latitude': 18.5659688, 'longitude': 82.7400629}",353.778,18.5659688,82.7400629,2
1002,"{'latitude': 20.7672319, 'longitude': 86.1505632}",317.0,20.7672319,86.1505632,0
1003,"{'latitude': 19.455938333333332, 'longitude': 82.40389}",377.334,19.455938333333332,82.40389,2
1004,"{'latitude': 19.719245, 'longitude': 82.370465}",314.445,19.719245,82.370465,2
1005,"{'latitude': 21.2808066, 'longitude': 86.4617687}",379.423,21.2808066,86.4617687,0
1006,"{'latitude': 21.7617655, 'longitude': 83.773079}",400.33,21.7617655,83.773079,1
1007,"{'latitude': 19.27695, 'longitude': 82.23857333333333}",638.778,19.27695,82.23857333333333,2
1008,"{'latitude': 21.5193546, 'longitude': 86.8831931}",301.253,21.5193546,86.8831931,0
1009,"{'latitude': 19.456271666666666, 'longitude': 82.40374166666666}",398.0,19.456271666666666,82.40374166666666,2
1010,"{'latitude': 20.7263126, 'longitude': 83.6708287}",333.0,20.7263126,83.6708287,1
1011,"{'latitude': 21.5788484, 'longitude': 86.5651003}",372.336,21.5788484,86.5651003,0
1012,"{'latitude': 19.138663333333334, 'longitude': 82.31576}",342.0,19.138663333333334,82.31576,2
1013,"{'latitude': 19.719298333333334, 'longitude': 82.37042166666667}",1271.667,19.719298333333334,82.37042166666667,2
1014,"{'latitude': 19.13867, 'longitude': 82.31586}",365.556,19.13867,82.31586,2
1015,"{'latitude': 19.277005, 'longitude': 82.23853333333334}",729.222,19.277005,82.23853333333334,2
1016,"{'latitude': 21.280769, 'longitude': 86.4617254}",543.585,21.280769,86.4617254,0
1017,"{'latitude': 22.1040832, 'longitude': 86.7636084}",317.0,22.1040832,86.7636084,0
1018,"{'latitude': 19.277131666666666, 'longitude': 82.23866166666667}",387.222,19.277131666666666,82.23866166666667,2
1019,"{'latitude': 20.6342948, 'longitude': 84.4216496}",456.414,20.6342948,84.4216496,1
1020,"{'latitude': 20.5723891, 'longitude': 86.7085444}",361.079,20.5723891,86.7085444,0
1021,"{'latitude': 20.7636003, 'longitude': 85.4200561}",317.17,20.7636003,85.4200561,0
1022,"{'latitude': 18.5576368, 'longitude': 82.2208101}",809.778,18.5576368,82.2208101,2
1023,"{'latitude': 21.193519, 'longitude': 83.5878933}",847.087,21.193519,83.5878933,1
1024,"{'latitude': 22.1589459, 'longitude': 86.5425217}",336.253,22.1589459,86.5425217,0
1025,"{'latitude': 18.617638, 'longitude': 82.5927376}",508.111,18.617638,82.5927376,2
1026,"{'latitude': 19.445471666666666, 'longitude': 84.26166666666667}",372.333,19.445471666666666,84.26166666666667,2
1027,"{'latitude': 19.277155, 'longitude': 82.23864166666667}",906.111,19.277155,82.23864166666667,2
1028,"{'latitude': 20.7263846, 'longitude': 83.6708172}",617.336,20.7263846,83.6708172,1
1029,"{'latitude': 20.8658982, 'longitude': 84.0496037}",445.0,20.8658982,84.0496037,1
1030,"{'latitude': 21.9541214, 'longitude': 86.0685754}",328.664,21.9541214,86.0685754,0
1031,"{'latitude': 22.1589153, 'longitude': 86.5425096}",389.34,22.1589153,86.5425096,0
1032,"{'latitude': 21.736048333333333, 'longitude': 86.851395}",514.502,21.736048333333333,86.851395,0
1033,"{'latitude': 20.8468181, 'longitude': 83.8943263}",748.419,20.8468181,83.8943263,1
1034,"{'latitude': 19.276861666666665, 'longitude': 82.23879666666667}",787.112,19.276861666666665,82.23879666666667,2
1035,"{'latitude': 21.0741103, 'longitude': 86.5024328}",417.75,21.0741103,86.5024328,0
1036,"{'latitude': 21.2046375, 'longitude': 83.806896}",527.0,21.2046375,83.806896,1
1037,"{'latitude': 20.8074295, 'longitude': 82.53557670000001}",360.081,20.8074295,82.53557670000001,1
1038,"{'latitude': 20.307082, 'longitude': 86.3289962}",518.004,20.307082,86.3289962,0
1039,"{'latitude': 20.8264901, 'longitude': 86.1986884}",450.0,20.8264901,86.1986884,0
1040,"{'latitude': 21.7661693, 'longitude': 85.9730645}",603.087,21.7661693,85.9730645,0
1041,"{'latitude': 21.4612069, 'longitude': 86.776235}",480.0,21.4612069,86.776235,0
1042,"{'latitude': 20.6341887, 'longitude': 84.4217189}",520.5,20.6341887,84.4217189,1
1043,"{'latitude': 20.5512754, 'longitude': 85.985347}",382.083,20.5512754,85.985347,0
1044,"{'latitude': 19.103051666666666, 'longitude': 84.04581666666667}",530.667,19.103051666666666,84.04581666666667,2
1045,"{'latitude': 19.23489, 'longitude': 82.66222833333333}",422.556,19.23489,82.66222833333333,2
1046,"{'latitude': 22.272379, 'longitude': 86.1783187}",371.498,22.272379,86.1783187,0
1047,"{'latitude': 18.8664053, 'longitude': 82.5706452}",318.564,18.8664053,82.5706452,2
1048,"{'latitude': 19.234916666666667, 'longitude': 82.66232666666667}",438.333,19.234916666666667,82.66232666666667,2
1049,"{'latitude': 20.8316858, 'longitude': 86.4514115}",330.328,20.8316858,86.4514115,0
1050,"{'latitude': 21.7661888, 'longitude': 85.973075}",647.0,21.7661888,85.973075,0
1051,"{'latitude': 20.6342914, 'longitude': 84.4217621}",619.5,20.6342914,84.4217621,1
1052,"{'latitude': 20.8658192, 'longitude': 84.0496277}",301.0,20.8658192,84.0496277,1
